alpha,K,support_mode,audit_policy,audit_budget_fraction_requested,audit_budget_fraction_effective,seeds,nonempty_seeds,safe_seeds,mean_release_size,median_release_size,max_release_size,total_released,total_false_t1,mean_FTR_t1_if_nonempty,mean_FTR_t1_empty_zero,mean_raw_topK_t1_FTR,mean_verified_t1_positives,mean_verified_positive_yield,mean_max_evalue,mean_required_evalue_threshold_if_released,mean_self_consistency_margin,mean_evidence_mass,self_consistency_pass_any_seed,strict_alpha_0p10_success,relaxed_current_mp_operating_success,boundary_nonempty,evidence_scope,random_same_budget_nonempty_seeds,random_same_budget_safe_seeds,random_same_budget_refuses,claim_status
0.1,75,t1_10pct_support,random_t1_audit,0.2,0.1,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,32.2,0.5431036252462043,19.514994410191242,,-8.959929354464636,0.1315146311072638,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_10pct_support,random_t1_audit,1.0,0.1,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,32.2,0.5431036252462043,19.514994410191242,,-8.959929354464636,0.1315146311072638,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_10pct_support,score_targeted_t1_audit,0.002,0.002,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,0.9,0.9,21.983695823080108,,-8.964217134894035,0.14122174348405347,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_10pct_support,score_targeted_t1_audit,0.005,0.005,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,2.2,0.7333333333333332,23.045177725064455,,-8.94498485510022,0.18189159962117887,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_10pct_support,score_targeted_t1_audit,0.01,0.01,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,4.1,0.6833333333333333,23.2990943049765,,-8.923588442831214,0.2021560891756249,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_10pct_support,score_targeted_t1_audit,0.02,0.02,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,8.9,0.7477272727272728,23.20859901903531,,-8.753805887440754,0.2530393960531267,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_10pct_support,score_targeted_t1_audit,0.05,0.05,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,19.45,0.6540864187721807,23.056529020690714,,-8.658418309827963,0.2603458065111307,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_10pct_support,score_targeted_t1_audit,0.1,0.1,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,42.5,0.7169001193405027,22.646671427546153,,-8.28472437762301,0.26330573797500395,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_10pct_support,score_targeted_t1_audit,0.2,0.1,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,42.5,0.7169001193405027,22.646671427546153,,-8.28472437762301,0.26330573797500395,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_10pct_support,score_targeted_t1_audit,1.0,0.1,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,42.5,0.7169001193405027,22.646671427546153,,-8.28472437762301,0.26330573797500395,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,blockmax_gain_t1_audit,0.002,0.002,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,0.9,0.9,21.983695823080108,,-8.964217134894035,0.14122174348405347,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,blockmax_gain_t1_audit,0.005,0.005,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,2.2,0.7333333333333332,23.045177725064455,,-8.94498485510022,0.18189159962117887,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,blockmax_gain_t1_audit,0.01,0.01,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,3.95,0.6583333333333334,23.29395372199574,,-8.923968646921214,0.20149638257996233,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,blockmax_gain_t1_audit,0.02,0.02,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,7.75,0.6511363636363636,23.20487368808751,,-8.859729748319209,0.22077859782655024,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,blockmax_gain_t1_audit,0.05,0.05,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,15.6,0.5255435934106678,23.05652720377042,,-8.735114807219963,0.22041450687551106,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,blockmax_gain_t1_audit,0.1,0.1,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,34.3,0.578803309180833,22.696275610688193,,-8.549065158512658,0.22139272512571426,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,blockmax_gain_t1_audit,0.2,0.2,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,64.95,0.5486210142901209,22.161977163717733,,-8.578645783438674,0.2164435183276329,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,blockmax_gain_t1_audit,1.0,1.0,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,300.15,0.5068507686426742,14.59524682106274,,-8.627614199116143,0.1809976838061866,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,0.002,0.002,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,1.0,1.0,19.483353065803314,,-8.965090916519392,0.13145666981573592,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,0.005,0.005,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,3.0,1.0,19.717539481412068,,-8.956941426031843,0.13279101813914287,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,0.01,0.01,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,5.95,0.9916666666666668,19.69635329973608,,-8.942220160506112,0.13623964272055036,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,0.02,0.02,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,11.25,0.9435606060606061,20.968655573329965,,-8.90652529206601,0.15023084179229787,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,0.05,0.05,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,24.65,0.8298467874357753,23.11573216357552,,-8.644761273168829,0.25850967521448964,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,0.1,0.1,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,44.6,0.7523320130546013,22.74243649517977,,-8.323396554702532,0.2624455414838614,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,0.2,0.2,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,87.05,0.7348081907470649,21.817261648591828,,-8.033845386335434,0.26367605180028153,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,1.0,1.0,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,300.15,0.5068507686426742,14.59524682106274,,-8.627614199116143,0.1809976838061866,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,random_t1_audit,0.002,0.002,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,0.65,0.65,19.47485522310149,,-8.975603072017739,0.1278654062136259,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,random_t1_audit,0.005,0.005,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,1.9,0.6333333333333333,19.45298296181889,,-8.973014416800321,0.12838842356307456,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,random_t1_audit,0.01,0.01,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,3.05,0.5083333333333332,19.4349203979778,,-8.972223415948239,0.1283795243863609,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,random_t1_audit,0.02,0.02,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,6.5,0.5454545454545454,19.89453324178424,,-8.96953960457167,0.129142943235765,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,random_t1_audit,0.05,0.05,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,15.55,0.5236392287727105,19.766875692769183,,-8.967500427346739,0.12972766584654744,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,random_t1_audit,0.1,0.1,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,32.2,0.5431036252462043,19.514994410191242,,-8.959929354464636,0.1315146311072638,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,random_t1_audit,0.2,0.2,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,60.7,0.5127503149826083,19.095772764491915,,-8.946876649761816,0.14124117501330738,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,random_t1_audit,1.0,1.0,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,300.15,0.5068507686426742,14.59524682106274,,-8.627614199116143,0.1809976838061866,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,score_targeted_t1_audit,0.002,0.002,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,0.9,0.9,21.983695823080108,,-8.964217134894035,0.14122174348405347,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,score_targeted_t1_audit,0.005,0.005,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,2.2,0.7333333333333332,23.045177725064455,,-8.94498485510022,0.18189159962117887,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,score_targeted_t1_audit,0.01,0.01,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,4.1,0.6833333333333333,23.2990943049765,,-8.923588442831214,0.2021560891756249,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,score_targeted_t1_audit,0.02,0.02,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,8.9,0.7477272727272728,23.20859901903531,,-8.753805887440754,0.2530393960531267,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,score_targeted_t1_audit,0.05,0.05,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,19.45,0.6540864187721807,23.056529020690714,,-8.658418309827963,0.2603458065111307,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,score_targeted_t1_audit,0.1,0.1,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,42.5,0.7169001193405027,22.646671427546153,,-8.28472437762301,0.26330573797500395,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,score_targeted_t1_audit,0.2,0.2,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,80.9,0.6828309380247032,21.947394263143785,,-8.004734059758633,0.26563219037533176,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,75,t1_full_calibration_block_support,score_targeted_t1_audit,1.0,1.0,20,0,0,0.0,0.0,0,0,0,,0.0,0.2733333333333333,300.15,0.5068507686426742,14.59524682106274,,-8.627614199116143,0.1809976838061866,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,100,t1_10pct_support,blockmax_gain_t1_audit,0.002,0.002,20,0,0,0.0,0.0,0,0,0,,0.0,0.30300000000000005,0.9,0.9,21.983695823080108,,-9.213099939928028,0.10677891489139439,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,100,t1_10pct_support,blockmax_gain_t1_audit,0.005,0.005,20,0,0,0.0,0.0,0,0,0,,0.0,0.30300000000000005,2.2,0.7333333333333332,23.045177725064455,,-9.203095018247861,0.1366947536645303,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,100,t1_10pct_support,blockmax_gain_t1_audit,0.01,0.01,20,0,0,0.0,0.0,0,0,0,,0.0,0.30300000000000005,3.95,0.6583333333333334,23.29395372199574,,-9.19365692919176,0.1513307535602424,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,100,t1_10pct_support,blockmax_gain_t1_audit,0.02,0.02,20,0,0,0.0,0.0,0,0,0,,0.0,0.30300000000000005,7.75,0.6511363636363636,23.20487368808751,,-9.164604766464977,0.16576695144904868,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
0.1,100,t1_10pct_support,blockmax_gain_t1_audit,0.05,0.05,20,0,0,0.0,0.0,0,0,0,,0.0,0.30300000000000005,15.6,0.5255435934106678,23.05652720377042,,-9.117255644623647,0.16543807044484277,False,False,False,False,current_MP_relaxed_recertification_frontier;queue_limited_public_label_t1_recertification_emulation;small_K_alpha_grid_reported_in_full;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;not_DFT_evidence;not_prospective_materials_discovery;not_strict_alpha_0p10_certificate_if_relaxed_only,0,0,True,certified_refusal
