method,candidate_budget_M,k,tau_k,e_at_k,margin_k,mass_ratio_k,num_above_tau,unconstrained_feasible
null_superset_no_audit,25,1,250.0,21.82374391726804,-228.17625608273195,0.08729497566907217,0,False
null_superset_no_audit,25,2,125.0,21.82374391726804,-103.17625608273195,0.17458995133814434,0,False
null_superset_no_audit,25,3,83.33333333333331,21.82374391726804,-61.509589416065275,0.2618849270072165,0,False
null_superset_no_audit,25,4,62.5,21.82374391726804,-40.67625608273196,0.3491799026762887,0,False
null_superset_no_audit,25,5,50.0,21.82374391726804,-28.17625608273196,0.4364748783453608,0,False
null_superset_no_audit,25,6,41.66666666666666,21.82374391726804,-19.842922749398618,0.523769854014433,0,False
null_superset_no_audit,25,7,35.71428571428571,21.82374391726804,-13.890541797017669,0.6110648296835052,0,False
null_superset_no_audit,25,8,31.25,21.82374391726804,-9.42625608273196,0.6983598053525774,0,False
null_superset_no_audit,25,9,27.77777777777778,21.82374391726804,-5.954033860509739,0.7856547810216494,0,False
null_superset_no_audit,25,10,25.0,21.82374391726804,-3.1762560827319604,0.8729497566907216,0,False
null_superset_no_audit,25,11,22.727272727272727,21.82374391726804,-0.903528810004687,0.9602447323597939,0,False
null_superset_no_audit,25,12,20.83333333333333,21.82374391726804,0.990410583934711,1.047539708028866,25,True
null_superset_no_audit,25,13,19.23076923076923,21.82374391726804,2.5929746864988097,1.1348346836979382,25,True
null_superset_no_audit,25,14,17.857142857142854,21.82374391726804,3.9666010601251855,1.2221296593670103,25,True
null_superset_no_audit,25,15,16.666666666666668,21.82374391726804,5.157077250601372,1.3094246350360823,25,True
null_superset_no_audit,25,16,15.625,21.82374391726804,6.19874391726804,1.3967196107051547,25,True
null_superset_no_audit,25,17,14.705882352941176,21.82374391726804,7.117861564326864,1.4840145863742267,25,True
null_superset_no_audit,25,18,13.88888888888889,21.82374391726804,7.93485502837915,1.5713095620432989,25,True
null_superset_no_audit,25,19,13.157894736842104,21.82374391726804,8.665849180425935,1.658604537712371,25,True
null_superset_no_audit,25,20,12.5,21.82374391726804,9.32374391726804,1.7458995133814432,25,True
null_superset_no_audit,25,21,11.904761904761905,21.82374391726804,9.918982012506135,1.8331944890505154,25,True
null_superset_no_audit,25,22,11.363636363636363,21.82374391726804,10.460107553631676,1.9204894647195878,25,True
null_superset_no_audit,25,23,10.869565217391303,21.82374391726804,10.954178699876737,2.0077844403886598,25,True
null_superset_no_audit,25,24,10.416666666666664,21.82374391726804,11.407077250601375,2.095079416057732,25,True
null_superset_no_audit,25,25,10.0,21.82374391726804,11.82374391726804,2.182374391726804,25,True
parc_track_gamma_tuned_uniform_scs,25,1,250.0,21.2489479459056,-228.7510520540944,0.08499579178362239,0,False
parc_track_gamma_tuned_uniform_scs,25,2,125.0,21.2489479459056,-103.7510520540944,0.16999158356724478,0,False
parc_track_gamma_tuned_uniform_scs,25,3,83.33333333333331,21.2489479459056,-62.084385387427716,0.25498737535086724,0,False
parc_track_gamma_tuned_uniform_scs,25,4,62.5,21.2489479459056,-41.2510520540944,0.33998316713448956,0,False
parc_track_gamma_tuned_uniform_scs,25,5,50.0,21.2489479459056,-28.7510520540944,0.424978958918112,0,False
parc_track_gamma_tuned_uniform_scs,25,6,41.66666666666666,21.2489479459056,-20.41771872076106,0.5099747507017345,0,False
parc_track_gamma_tuned_uniform_scs,25,7,35.71428571428571,21.2489479459056,-14.46533776838011,0.5949705424853569,0,False
