method,candidate_budget_M,k,tau_k,e_at_k,margin_k,mass_ratio_k,num_above_tau,unconstrained_feasible
null_superset_no_audit,100,1,1000.0,21.82374391726804,-978.1762560827319,0.021823743917268042,0,False
null_superset_no_audit,100,2,500.0,21.82374391726804,-478.176256082732,0.043647487834536085,0,False
null_superset_no_audit,100,3,333.33333333333326,21.82374391726804,-311.50958941606524,0.06547123175180412,0,False
null_superset_no_audit,100,4,250.0,21.82374391726804,-228.17625608273195,0.08729497566907217,0,False
null_superset_no_audit,100,5,200.0,21.82374391726804,-178.17625608273195,0.1091187195863402,0,False
null_superset_no_audit,100,6,166.66666666666663,21.82374391726804,-144.84292274939858,0.13094246350360825,0,False
null_superset_no_audit,100,7,142.85714285714283,21.82374391726804,-121.03339893987479,0.1527662074208763,0,False
null_superset_no_audit,100,8,125.0,21.82374391726804,-103.17625608273195,0.17458995133814434,0,False
null_superset_no_audit,100,9,111.11111111111111,21.82374391726804,-89.28736719384307,0.19641369525541236,0,False
null_superset_no_audit,100,10,100.0,21.82374391726804,-78.17625608273195,0.2182374391726804,0,False
null_superset_no_audit,100,11,90.9090909090909,21.82374391726804,-69.08534699182286,0.24006118308994848,0,False
null_superset_no_audit,100,12,83.33333333333331,21.82374391726804,-61.509589416065275,0.2618849270072165,0,False
null_superset_no_audit,100,13,76.92307692307692,21.82374391726804,-55.09933300580888,0.28370867092448454,0,False
null_superset_no_audit,100,14,71.42857142857142,21.82374391726804,-49.60482751130338,0.3055324148417526,0,False
null_superset_no_audit,100,15,66.66666666666667,21.82374391726804,-44.84292274939863,0.3273561587590206,0,False
null_superset_no_audit,100,16,62.5,21.82374391726804,-40.67625608273196,0.3491799026762887,0,False
null_superset_no_audit,100,17,58.8235294117647,21.82374391726804,-36.99978549449666,0.37100364659355667,0,False
null_superset_no_audit,100,18,55.55555555555556,21.82374391726804,-33.73181163828752,0.3928273905108247,0,False
null_superset_no_audit,100,19,52.63157894736842,21.82374391726804,-30.807835030100378,0.41465113442809276,0,False
null_superset_no_audit,100,20,50.0,21.82374391726804,-28.17625608273196,0.4364748783453608,0,False
null_superset_no_audit,100,21,47.61904761904762,21.82374391726804,-25.79530370177958,0.45829862226262885,0,False
null_superset_no_audit,100,22,45.45454545454545,21.82374391726804,-23.630801537277414,0.48012236617989695,0,False
null_superset_no_audit,100,23,43.47826086956521,21.82374391726804,-21.654516952297172,0.5019461100971649,0,False
null_superset_no_audit,100,24,41.66666666666666,21.82374391726804,-19.842922749398618,0.523769854014433,0,False
null_superset_no_audit,100,25,40.0,21.82374391726804,-18.17625608273196,0.545593597931701,0,False
null_superset_no_audit,100,26,38.46153846153846,21.82374391726804,-16.63779454427042,0.5674173418489691,0,False
null_superset_no_audit,100,27,37.03703703703704,21.82374391726804,-15.213293119768998,0.5892410857662371,0,False
null_superset_no_audit,100,28,35.71428571428571,21.82374391726804,-13.890541797017669,0.6110648296835052,0,False
null_superset_no_audit,100,29,34.48275862068965,21.82374391726804,-12.659014703421612,0.6328885736007732,0,False
null_superset_no_audit,100,30,33.333333333333336,21.82374391726804,-11.509589416065296,0.6547123175180412,0,False
null_superset_no_audit,100,31,32.25806451612903,21.82374391726804,-10.434320598860992,0.6765360614353092,0,False
null_superset_no_audit,100,32,31.25,21.82374391726804,-9.42625608273196,0.6983598053525774,0,False
null_superset_no_audit,100,33,30.3030303030303,21.82374391726804,-8.479286385762261,0.7201835492698454,0,False
null_superset_no_audit,100,34,29.41176470588235,21.82374391726804,-7.588020788614312,0.7420072931871133,0,False
null_superset_no_audit,100,35,28.571428571428573,21.82374391726804,-6.747684654160533,0.7638310371043814,0,False
null_superset_no_audit,100,36,27.77777777777778,21.82374391726804,-5.954033860509739,0.7856547810216494,0,False
null_superset_no_audit,100,37,27.027027027027025,21.82374391726804,-5.203283109758985,0.8074785249389176,0,False
null_superset_no_audit,100,38,26.31578947368421,21.82374391726804,-4.492045556416169,0.8293022688561855,0,False
null_superset_no_audit,100,39,25.64102564102564,21.82374391726804,-3.817281723757599,0.8511260127734537,0,False
null_superset_no_audit,100,40,25.0,21.82374391726804,-3.1762560827319604,0.8729497566907216,0,False
null_superset_no_audit,100,41,24.39024390243902,21.82374391726804,-2.5664999851709815,0.8947735006079897,0,False
null_superset_no_audit,100,42,23.80952380952381,21.82374391726804,-1.9857798922557706,0.9165972445252577,0,False
null_superset_no_audit,100,43,23.255813953488374,21.82374391726804,-1.4320700362203347,0.9384209884425256,0,False
null_superset_no_audit,100,44,22.727272727272727,21.82374391726804,-0.903528810004687,0.9602447323597939,0,False
null_superset_no_audit,100,45,22.22222222222222,21.82374391726804,-0.3984783049541818,0.9820684762770618,0,False
null_superset_no_audit,100,46,21.739130434782606,21.82374391726804,0.08461348248543388,1.0038922201943299,100,True
null_superset_no_audit,100,47,21.27659574468085,21.82374391726804,0.547148172587189,1.0257159641115978,100,True
null_superset_no_audit,100,48,20.83333333333333,21.82374391726804,0.990410583934711,1.047539708028866,100,True
null_superset_no_audit,100,49,20.408163265306122,21.82374391726804,1.4155806519619176,1.069363451946134,100,True
null_superset_no_audit,100,50,20.0,21.82374391726804,1.8237439172680396,1.091187195863402,100,True
null_superset_no_audit,100,51,19.6078431372549,21.82374391726804,2.21590078001314,1.1130109397806702,100,True
null_superset_no_audit,100,52,19.23076923076923,21.82374391726804,2.5929746864988097,1.1348346836979382,100,True
null_superset_no_audit,100,53,18.867924528301884,21.82374391726804,2.9558193889661553,1.1566584276152063,100,True
null_superset_no_audit,100,54,18.51851851851852,21.82374391726804,3.3052253987495206,1.1784821715324743,100,True
null_superset_no_audit,100,55,18.181818181818183,21.82374391726804,3.641925735449856,1.2003059154497422,100,True
null_superset_no_audit,100,56,17.857142857142854,21.82374391726804,3.9666010601251855,1.2221296593670103,100,True
null_superset_no_audit,100,57,17.543859649122805,21.82374391726804,4.279884268145235,1.2439534032842783,100,True
null_superset_no_audit,100,58,17.241379310344826,21.82374391726804,4.582364606923214,1.2657771472015464,100,True
null_superset_no_audit,100,59,16.94915254237288,21.82374391726804,4.874591374895161,1.2876008911188144,100,True
null_superset_no_audit,100,60,16.666666666666668,21.82374391726804,5.157077250601372,1.3094246350360823,100,True
null_superset_no_audit,100,61,16.39344262295082,21.82374391726804,5.430301294317221,1.3312483789533505,100,True
null_superset_no_audit,100,62,16.129032258064516,21.82374391726804,5.694711659203524,1.3530721228706184,100,True
null_superset_no_audit,100,63,15.873015873015872,21.82374391726804,5.950728044252168,1.3748958667878868,100,True
null_superset_no_audit,100,64,15.625,21.82374391726804,6.19874391726804,1.3967196107051547,100,True
null_superset_no_audit,100,65,15.384615384615385,21.82374391726804,6.439128532652655,1.4185433546224226,100,True
null_superset_no_audit,100,66,15.15151515151515,21.82374391726804,6.672228765752889,1.4403670985396908,100,True
null_superset_no_audit,100,67,14.925373134328359,21.82374391726804,6.898370782939681,1.4621908424569587,100,True
null_superset_no_audit,100,68,14.705882352941176,21.82374391726804,7.117861564326864,1.4840145863742267,100,True
null_superset_no_audit,100,69,14.492753623188404,21.82374391726804,7.330990294079635,1.5058383302914948,100,True
null_superset_no_audit,100,70,14.285714285714286,21.82374391726804,7.538029631553753,1.5276620742087628,100,True
null_superset_no_audit,100,71,14.08450704225352,21.82374391726804,7.7392368750145195,1.549485818126031,100,True
null_superset_no_audit,100,72,13.88888888888889,21.82374391726804,7.93485502837915,1.5713095620432989,100,True
null_superset_no_audit,100,73,13.6986301369863,21.82374391726804,8.12511378028174,1.5931333059605672,100,True
null_superset_no_audit,100,74,13.513513513513512,21.82374391726804,8.310230403754527,1.6149570498778352,100,True
null_superset_no_audit,100,75,13.333333333333334,21.82374391726804,8.490410583934706,1.636780793795103,100,True
null_superset_no_audit,100,76,13.157894736842104,21.82374391726804,8.665849180425935,1.658604537712371,100,True
null_superset_no_audit,100,77,12.987012987012987,21.82374391726804,8.836730930255053,1.680428281629639,100,True
null_superset_no_audit,100,78,12.82051282051282,21.82374391726804,9.00323109675522,1.7022520255469074,100,True
null_superset_no_audit,100,79,12.658227848101266,21.82374391726804,9.165516069166774,1.7240757694641753,100,True
null_superset_no_audit,100,80,12.5,21.82374391726804,9.32374391726804,1.7458995133814432,100,True
null_superset_no_audit,100,81,12.345679012345679,21.82374391726804,9.47806490492236,1.7677232572987112,100,True
null_superset_no_audit,100,82,12.19512195121951,21.82374391726804,9.628621966048529,1.7895470012159793,100,True
null_superset_no_audit,100,83,12.048192771084336,21.82374391726804,9.775551146183703,1.8113707451332473,100,True
null_superset_no_audit,100,84,11.904761904761905,21.82374391726804,9.918982012506135,1.8331944890505154,100,True
null_superset_no_audit,100,85,11.764705882352942,21.82374391726804,10.059038034915098,1.8550182329677833,100,True
null_superset_no_audit,100,86,11.627906976744187,21.82374391726804,10.195836940523852,1.8768419768850513,100,True
null_superset_no_audit,100,87,11.494252873563218,21.82374391726804,10.329491043704822,1.8986657208023197,100,True
null_superset_no_audit,100,88,11.363636363636363,21.82374391726804,10.460107553631676,1.9204894647195878,100,True
null_superset_no_audit,100,89,11.235955056179774,21.82374391726804,10.587788861088265,1.9423132086368557,100,True
null_superset_no_audit,100,90,11.11111111111111,21.82374391726804,10.712632806156929,1.9641369525541237,100,True
null_superset_no_audit,100,91,10.989010989010989,21.82374391726804,10.83473292825705,1.9859606964713916,100,True
null_superset_no_audit,100,92,10.869565217391303,21.82374391726804,10.954178699876737,2.0077844403886598,100,True
null_superset_no_audit,100,93,10.75268817204301,21.82374391726804,11.07105574522503,2.029608184305928,100,True
null_superset_no_audit,100,94,10.638297872340425,21.82374391726804,11.185446044927614,2.0514319282231956,100,True
null_superset_no_audit,100,95,10.526315789473685,21.82374391726804,11.297428127794355,2.073255672140464,100,True
null_superset_no_audit,100,96,10.416666666666664,21.82374391726804,11.407077250601375,2.095079416057732,100,True
null_superset_no_audit,100,97,10.309278350515463,21.82374391726804,11.514465566752577,2.116903159975,100,True
null_superset_no_audit,100,98,10.204081632653061,21.82374391726804,11.619662284614979,2.138726903892268,100,True
null_superset_no_audit,100,99,10.1010101010101,21.82374391726804,11.72273381625794,2.160550647809536,100,True
null_superset_no_audit,100,100,10.0,21.82374391726804,11.82374391726804,2.182374391726804,100,True
parc_track_gamma_tuned_uniform_scs,100,1,1000.0,21.2489479459056,-978.7510520540944,0.021248947945905598,0,False
parc_track_gamma_tuned_uniform_scs,100,2,500.0,21.2489479459056,-478.75105205409443,0.042497895891811195,0,False
parc_track_gamma_tuned_uniform_scs,100,3,333.33333333333326,21.2489479459056,-312.0843853874277,0.06374684383771681,0,False
parc_track_gamma_tuned_uniform_scs,100,4,250.0,21.2489479459056,-228.7510520540944,0.08499579178362239,0,False
parc_track_gamma_tuned_uniform_scs,100,5,200.0,21.2489479459056,-178.7510520540944,0.106244739729528,0,False
parc_track_gamma_tuned_uniform_scs,100,6,166.66666666666663,21.2489479459056,-145.41771872076103,0.12749368767543362,0,False
parc_track_gamma_tuned_uniform_scs,100,7,142.85714285714283,21.2489479459056,-121.60819491123723,0.14874263562133921,0,False
parc_track_gamma_tuned_uniform_scs,100,8,125.0,21.2489479459056,-103.7510520540944,0.16999158356724478,0,False
parc_track_gamma_tuned_uniform_scs,100,9,111.11111111111111,21.2489479459056,-89.86216316520552,0.19124053151315037,0,False
parc_track_gamma_tuned_uniform_scs,100,10,100.0,21.2489479459056,-78.7510520540944,0.212489479459056,0,False
parc_track_gamma_tuned_uniform_scs,100,11,90.9090909090909,21.2489479459056,-69.66014296318531,0.23373842740496162,0,False
parc_track_gamma_tuned_uniform_scs,100,12,83.33333333333331,21.2489479459056,-62.084385387427716,0.25498737535086724,0,False
parc_track_gamma_tuned_uniform_scs,100,13,76.92307692307692,21.2489479459056,-55.67412897717132,0.2762363232967728,0,False
parc_track_gamma_tuned_uniform_scs,100,14,71.42857142857142,21.2489479459056,-50.17962348266582,0.29748527124267843,0,False
parc_track_gamma_tuned_uniform_scs,100,15,66.66666666666667,21.2489479459056,-45.41771872076107,0.31873421918858397,0,False
parc_track_gamma_tuned_uniform_scs,100,16,62.5,21.2489479459056,-41.2510520540944,0.33998316713448956,0,False
parc_track_gamma_tuned_uniform_scs,100,17,58.8235294117647,21.2489479459056,-37.574581465859104,0.36123211508039527,0,False
parc_track_gamma_tuned_uniform_scs,100,18,55.55555555555556,21.2489479459056,-34.30660760964996,0.38248106302630075,0,False
parc_track_gamma_tuned_uniform_scs,100,19,52.63157894736842,21.2489479459056,-31.38263100146282,0.4037300109722064,0,False
parc_track_gamma_tuned_uniform_scs,100,20,50.0,21.2489479459056,-28.7510520540944,0.424978958918112,0,False
parc_track_gamma_tuned_uniform_scs,100,21,47.61904761904762,21.2489479459056,-26.370099673142022,0.4462279068640176,0,False
parc_track_gamma_tuned_uniform_scs,100,22,45.45454545454545,21.2489479459056,-24.205597508639855,0.46747685480992324,0,False
parc_track_gamma_tuned_uniform_scs,100,23,43.47826086956521,21.2489479459056,-22.229312923659613,0.48872580275582883,0,False
parc_track_gamma_tuned_uniform_scs,100,24,41.66666666666666,21.2489479459056,-20.41771872076106,0.5099747507017345,0,False
parc_track_gamma_tuned_uniform_scs,100,25,40.0,21.2489479459056,-18.7510520540944,0.53122369864764,0,False
parc_track_gamma_tuned_uniform_scs,100,26,38.46153846153846,21.2489479459056,-17.21259051563286,0.5524726465935456,0,False
parc_track_gamma_tuned_uniform_scs,100,27,37.03703703703704,21.2489479459056,-15.78808909113144,0.5737215945394513,0,False
parc_track_gamma_tuned_uniform_scs,100,28,35.71428571428571,21.2489479459056,-14.46533776838011,0.5949705424853569,0,False
parc_track_gamma_tuned_uniform_scs,100,29,34.48275862068965,21.2489479459056,-13.233810674784053,0.6162194904312625,0,False
parc_track_gamma_tuned_uniform_scs,100,30,33.333333333333336,21.2489479459056,-12.084385387427737,0.6374684383771679,0,False
parc_track_gamma_tuned_uniform_scs,100,31,32.25806451612903,21.2489479459056,-11.009116570223433,0.6587173863230735,0,False
parc_track_gamma_tuned_uniform_scs,100,32,31.25,21.2489479459056,-10.001052054094401,0.6799663342689791,0,False
parc_track_gamma_tuned_uniform_scs,100,33,30.3030303030303,21.2489479459056,-9.054082357124702,0.7012152822148847,0,False
parc_track_gamma_tuned_uniform_scs,100,34,29.41176470588235,21.2489479459056,-8.162816759976753,0.7224642301607905,0,False
parc_track_gamma_tuned_uniform_scs,100,35,28.571428571428573,21.2489479459056,-7.322480625522974,0.7437131781066959,0,False
parc_track_gamma_tuned_uniform_scs,100,36,27.77777777777778,21.2489479459056,-6.52882983187218,0.7649621260526015,0,False
parc_track_gamma_tuned_uniform_scs,100,37,27.027027027027025,21.2489479459056,-5.778079081121426,0.7862110739985071,0,False
parc_track_gamma_tuned_uniform_scs,100,38,26.31578947368421,21.2489479459056,-5.06684152777861,0.8074600219444128,0,False
parc_track_gamma_tuned_uniform_scs,100,39,25.64102564102564,21.2489479459056,-4.39207769512004,0.8287089698903185,0,False
parc_track_gamma_tuned_uniform_scs,100,40,25.0,21.2489479459056,-3.7510520540944015,0.849957917836224,0,False
parc_track_gamma_tuned_uniform_scs,100,41,24.39024390243902,21.2489479459056,-3.1412959565334226,0.8712068657821297,0,False
parc_track_gamma_tuned_uniform_scs,100,42,23.80952380952381,21.2489479459056,-2.5605758636182117,0.8924558137280352,0,False
parc_track_gamma_tuned_uniform_scs,100,43,23.255813953488374,21.2489479459056,-2.006866007582776,0.9137047616739408,0,False
parc_track_gamma_tuned_uniform_scs,100,44,22.727272727272727,21.2489479459056,-1.478324781367128,0.9349537096198465,0,False
parc_track_gamma_tuned_uniform_scs,100,45,22.22222222222222,21.2489479459056,-0.9732742763166229,0.956202657565752,0,False
parc_track_gamma_tuned_uniform_scs,100,46,21.739130434782606,21.2489479459056,-0.4901824888770072,0.9774516055116577,0,False
parc_track_gamma_tuned_uniform_scs,100,47,21.27659574468085,21.2489479459056,-0.02764779877525214,0.9987005534575631,0,False
parc_track_gamma_tuned_uniform_scs,100,48,20.83333333333333,21.2489479459056,0.41561461257226995,1.019949501403469,100,True
parc_track_gamma_tuned_uniform_scs,100,49,20.408163265306122,21.2489479459056,0.8407846805994765,1.0411984493493744,100,True
