method,candidate_budget_M,k,tau_k,e_at_k,margin_k,mass_ratio_k,num_above_tau,unconstrained_feasible
parc_track_gamma_tuned_uniform_scs,150,5,300.0,21.2489479459056,-278.75105205409443,0.070829826486352,0,False
parc_track_gamma_tuned_uniform_scs,150,6,249.99999999999997,21.2489479459056,-228.75105205409437,0.0849957917836224,0,False
parc_track_gamma_tuned_uniform_scs,150,7,214.28571428571428,21.2489479459056,-193.03676633980868,0.09916175708089281,0,False
parc_track_gamma_tuned_uniform_scs,150,8,187.5,21.2489479459056,-166.2510520540944,0.11332772237816319,0,False
parc_track_gamma_tuned_uniform_scs,150,9,166.66666666666666,21.2489479459056,-145.41771872076106,0.1274936876754336,0,False
parc_track_gamma_tuned_uniform_scs,150,10,150.0,21.2489479459056,-128.7510520540944,0.141659652972704,0,False
parc_track_gamma_tuned_uniform_scs,150,11,136.36363636363635,21.2489479459056,-115.11468841773075,0.1558256182699744,0,False
parc_track_gamma_tuned_uniform_scs,150,12,124.99999999999999,21.2489479459056,-103.75105205409439,0.1699915835672448,0,False
parc_track_gamma_tuned_uniform_scs,150,13,115.38461538461539,21.2489479459056,-94.13566743870979,0.18415754886451519,0,False
parc_track_gamma_tuned_uniform_scs,150,14,107.14285714285714,21.2489479459056,-85.89390919695154,0.19832351416178562,0,False
parc_track_gamma_tuned_uniform_scs,150,15,100.0,21.2489479459056,-78.7510520540944,0.212489479459056,0,False
parc_track_gamma_tuned_uniform_scs,150,16,93.75,21.2489479459056,-72.5010520540944,0.22665544475632637,0,False
parc_track_gamma_tuned_uniform_scs,150,17,88.23529411764704,21.2489479459056,-66.98634617174145,0.24082141005359683,0,False
parc_track_gamma_tuned_uniform_scs,150,18,83.33333333333333,21.2489479459056,-62.08438538742773,0.2549873753508672,0,False
parc_track_gamma_tuned_uniform_scs,150,19,78.94736842105263,21.2489479459056,-57.69842047514703,0.26915334064813756,0,False
parc_track_gamma_tuned_uniform_scs,150,20,75.0,21.2489479459056,-53.7510520540944,0.283319305945408,0,False
parc_track_gamma_tuned_uniform_scs,150,21,71.42857142857143,21.2489479459056,-50.17962348266583,0.2974852712426784,0,False
parc_track_gamma_tuned_uniform_scs,150,22,68.18181818181817,21.2489479459056,-46.932870235912574,0.3116512365399488,0,False
parc_track_gamma_tuned_uniform_scs,150,23,65.21739130434781,21.2489479459056,-43.968443358442215,0.32581720183721924,0,False
parc_track_gamma_tuned_uniform_scs,150,24,62.49999999999999,21.2489479459056,-41.251052054094394,0.3399831671344896,0,False
parc_track_gamma_tuned_uniform_scs,150,25,60.0,21.2489479459056,-38.7510520540944,0.35414913243176,0,False
parc_track_gamma_tuned_uniform_scs,150,26,57.69230769230769,21.2489479459056,-36.443359746402095,0.36831509772903037,0,False
parc_track_gamma_tuned_uniform_scs,150,27,55.55555555555555,21.2489479459056,-34.30660760964995,0.3824810630263008,0,False
parc_track_gamma_tuned_uniform_scs,150,28,53.57142857142857,21.2489479459056,-32.32248062552297,0.39664702832357124,0,False
parc_track_gamma_tuned_uniform_scs,150,29,51.72413793103448,21.2489479459056,-30.47518998512888,0.4108129936208416,0,False
parc_track_gamma_tuned_uniform_scs,150,30,50.0,21.2489479459056,-28.7510520540944,0.424978958918112,0,False
parc_track_gamma_tuned_uniform_scs,150,31,48.387096774193544,21.2489479459056,-27.138148828287946,0.43914492421538237,0,False
parc_track_gamma_tuned_uniform_scs,150,32,46.875,21.2489479459056,-25.6260520540944,0.45331088951265275,0,False
parc_track_gamma_tuned_uniform_scs,150,33,45.45454545454545,21.2489479459056,-24.205597508639855,0.4674768548099232,0,False
parc_track_gamma_tuned_uniform_scs,150,34,44.11764705882352,21.2489479459056,-22.868699112917923,0.48164282010719367,0,False
parc_track_gamma_tuned_uniform_scs,150,35,42.857142857142854,21.2489479459056,-21.608194911237256,0.495808785404464,0,False
parc_track_gamma_tuned_uniform_scs,150,36,41.666666666666664,21.2489479459056,-20.417718720761066,0.5099747507017344,0,False
parc_track_gamma_tuned_uniform_scs,150,37,40.54054054054054,21.2489479459056,-19.291592594634942,0.5241407159990048,0,False
parc_track_gamma_tuned_uniform_scs,150,38,39.473684210526315,21.2489479459056,-18.224736264620716,0.5383066812962751,0,False
parc_track_gamma_tuned_uniform_scs,150,39,38.46153846153846,21.2489479459056,-17.21259051563286,0.5524726465935457,0,False
parc_track_gamma_tuned_uniform_scs,150,40,37.5,21.2489479459056,-16.2510520540944,0.566638611890816,0,False
parc_track_gamma_tuned_uniform_scs,150,41,36.58536585365853,21.2489479459056,-15.336417907752931,0.5808045771880864,0,False
parc_track_gamma_tuned_uniform_scs,150,42,35.714285714285715,21.2489479459056,-14.465337768380117,0.5949705424853567,0,False
parc_track_gamma_tuned_uniform_scs,150,43,34.883720930232556,21.2489479459056,-13.634772984326958,0.6091365077826272,0,False
parc_track_gamma_tuned_uniform_scs,150,44,34.090909090909086,21.2489479459056,-12.841961145003488,0.6233024730798976,0,False
parc_track_gamma_tuned_uniform_scs,150,45,33.333333333333336,21.2489479459056,-12.084385387427737,0.6374684383771679,0,False
parc_track_gamma_tuned_uniform_scs,150,46,32.60869565217391,21.2489479459056,-11.359747706268308,0.6516344036744385,0,False
parc_track_gamma_tuned_uniform_scs,150,47,31.914893617021274,21.2489479459056,-10.665945671115676,0.6658003689717088,0,False
