method,candidate_budget_M,k,tau_k,e_at_k,margin_k,mass_ratio_k,num_above_tau,unconstrained_feasible
parc_track_gamma_tuned_uniform_scs,50,24,20.83333333333333,21.2489479459056,0.41561461257226995,1.019949501403469,50,True
parc_track_gamma_tuned_uniform_scs,50,25,20.0,21.2489479459056,1.2489479459055985,1.06244739729528,50,True
parc_track_gamma_tuned_uniform_scs,50,26,19.23076923076923,21.2489479459056,2.0181787151363686,1.1049452931870911,50,True
parc_track_gamma_tuned_uniform_scs,50,27,18.51851851851852,21.2489479459056,2.7304294273870795,1.1474431890789025,50,True
parc_track_gamma_tuned_uniform_scs,50,28,17.857142857142854,21.2489479459056,3.3918050887627444,1.1899410849707137,50,True
parc_track_gamma_tuned_uniform_scs,50,29,17.241379310344826,21.2489479459056,4.007568635560773,1.232438980862525,50,True
parc_track_gamma_tuned_uniform_scs,50,30,16.666666666666668,21.2489479459056,4.582281279238931,1.2749368767543359,50,True
parc_track_gamma_tuned_uniform_scs,50,31,16.129032258064516,21.2489479459056,5.1199156878410825,1.317434772646147,50,True
parc_track_gamma_tuned_uniform_scs,50,32,15.625,21.2489479459056,5.6239479459055985,1.3599326685379582,50,True
parc_track_gamma_tuned_uniform_scs,50,33,15.15151515151515,21.2489479459056,6.097432794390448,1.4024305644297694,50,True
parc_track_gamma_tuned_uniform_scs,50,34,14.705882352941176,21.2489479459056,6.543065592964423,1.444928460321581,50,True
parc_track_gamma_tuned_uniform_scs,50,35,14.285714285714286,21.2489479459056,6.963233660191312,1.4874263562133918,50,True
parc_track_gamma_tuned_uniform_scs,50,36,13.88888888888889,21.2489479459056,7.360059057016709,1.529924252105203,50,True
parc_track_gamma_tuned_uniform_scs,50,37,13.513513513513512,21.2489479459056,7.735434432392086,1.5724221479970142,50,True
parc_track_gamma_tuned_uniform_scs,50,38,13.157894736842104,21.2489479459056,8.091053209063494,1.6149200438888256,50,True
parc_track_gamma_tuned_uniform_scs,50,39,12.82051282051282,21.2489479459056,8.42843512539278,1.657417939780637,50,True
parc_track_gamma_tuned_uniform_scs,50,40,12.5,21.2489479459056,8.748947945905599,1.699915835672448,50,True
parc_track_gamma_tuned_uniform_scs,50,41,12.19512195121951,21.2489479459056,9.053825994686088,1.7424137315642594,50,True
parc_track_gamma_tuned_uniform_scs,50,42,11.904761904761905,21.2489479459056,9.344186041143693,1.7849116274560703,50,True
parc_track_gamma_tuned_uniform_scs,50,43,11.627906976744187,21.2489479459056,9.621040969161411,1.8274095233478815,50,True
parc_track_gamma_tuned_uniform_scs,50,44,11.363636363636363,21.2489479459056,9.885311582269235,1.869907419239693,50,True
parc_track_gamma_tuned_uniform_scs,50,45,11.11111111111111,21.2489479459056,10.137836834794488,1.912405315131504,50,True
parc_track_gamma_tuned_uniform_scs,50,46,10.869565217391303,21.2489479459056,10.379382728514296,1.9549032110233153,50,True
parc_track_gamma_tuned_uniform_scs,50,47,10.638297872340425,21.2489479459056,10.610650073565173,1.9974011069151263,50,True
parc_track_gamma_tuned_uniform_scs,50,48,10.416666666666664,21.2489479459056,10.832281279238934,2.039899002806938,50,True
parc_track_gamma_tuned_uniform_scs,50,49,10.204081632653061,21.2489479459056,11.044866313252538,2.082396898698749,50,True
parc_track_gamma_tuned_uniform_scs,50,50,10.0,21.2489479459056,11.248947945905599,2.12489479459056,50,True
unmatched_as_false_block,50,1,500.0,9.313968005098578,-490.68603199490144,0.018627936010197157,0,False
unmatched_as_false_block,50,2,250.0,9.313968005098578,-240.6860319949014,0.037255872020394314,0,False
unmatched_as_false_block,50,3,166.66666666666663,9.313968005098578,-157.35269866156804,0.05588380803059148,0,False
unmatched_as_false_block,50,4,125.0,9.313968005098578,-115.68603199490143,0.07451174404078863,0,False
unmatched_as_false_block,50,5,100.0,9.313968005098578,-90.68603199490143,0.09313968005098579,0,False
unmatched_as_false_block,50,6,83.33333333333331,9.313968005098578,-74.01936532823474,0.11176761606118296,0,False
unmatched_as_false_block,50,7,71.42857142857142,9.313968005098578,-62.114603423472836,0.13039555207138012,0,False
unmatched_as_false_block,50,8,62.5,9.313968005098578,-53.18603199490142,0.14902348808157725,0,False
unmatched_as_false_block,50,9,55.55555555555556,9.313968005098578,-46.24158755045698,0.16765142409177444,0,False
unmatched_as_false_block,50,10,50.0,9.313968005098578,-40.68603199490142,0.18627936010197158,0,False
unmatched_as_false_block,50,11,45.45454545454545,9.313968005098578,-36.14057744944687,0.20490729611216874,0,False
unmatched_as_false_block,50,12,41.66666666666666,9.313968005098578,-32.35269866156808,0.22353523212236592,0,False
unmatched_as_false_block,50,13,38.46153846153846,9.313968005098578,-29.14757045643988,0.24216316813256306,0,False
unmatched_as_false_block,50,14,35.71428571428571,9.313968005098578,-26.400317709187128,0.26079110414276024,0,False
unmatched_as_false_block,50,15,33.333333333333336,9.313968005098578,-24.019365328234755,0.2794190401529573,0,False
unmatched_as_false_block,50,16,31.25,9.313968005098578,-21.93603199490142,0.2980469761631545,0,False
unmatched_as_false_block,50,17,29.41176470588235,9.313968005098578,-20.097796700783775,0.3166749121733517,0,False
unmatched_as_false_block,50,18,27.77777777777778,9.313968005098578,-18.4638097726792,0.3353028481835489,0,False
unmatched_as_false_block,50,19,26.31578947368421,9.313968005098578,-17.001821468585632,0.353930784193746,0,False
unmatched_as_false_block,50,20,25.0,9.313968005098578,-15.686031994901422,0.37255872020394315,0,False
unmatched_as_false_block,50,21,23.80952380952381,9.313968005098578,-14.495555804425232,0.39118665621414034,0,False
unmatched_as_false_block,50,22,22.727272727272727,9.313968005098578,-13.413304722174148,0.40981459222433747,0,False
unmatched_as_false_block,50,23,21.739130434782606,9.313968005098578,-12.425162429684027,0.42844252823453466,0,False
unmatched_as_false_block,50,24,20.83333333333333,9.313968005098578,-11.51936532823475,0.44707046424473185,0,False
unmatched_as_false_block,50,25,20.0,9.313968005098578,-10.686031994901422,0.4656984002549289,0,False
unmatched_as_false_block,50,26,19.23076923076923,9.313968005098578,-9.916801225670651,0.4843263362651261,0,False
unmatched_as_false_block,50,27,18.51851851851852,9.313968005098578,-9.20455051341994,0.5029542722753233,0,False
unmatched_as_false_block,50,28,17.857142857142854,9.313968005098578,-8.543174852044276,0.5215822082855205,0,False
unmatched_as_false_block,50,29,17.241379310344826,9.313968005098578,-7.927411305246247,0.5402101442957177,0,False
unmatched_as_false_block,50,30,16.666666666666668,9.313968005098578,-7.352698661568089,0.5588380803059146,0,False
unmatched_as_false_block,50,31,16.129032258064516,9.313968005098578,-6.8150642529659375,0.5774660163161118,0,False
unmatched_as_false_block,50,32,15.625,9.313968005098578,-6.3110319949014215,0.596093952326309,0,False
unmatched_as_false_block,50,33,15.15151515151515,9.313968005098578,-5.837547146416572,0.6147218883365062,0,False
unmatched_as_false_block,50,34,14.705882352941176,9.313968005098578,-5.391914347842597,0.6333498243467034,0,False
unmatched_as_false_block,50,35,14.285714285714286,9.313968005098578,-4.971746280615708,0.6519777603569006,0,False
unmatched_as_false_block,50,36,13.88888888888889,9.313968005098578,-4.574920883790311,0.6706056963670978,0,False
unmatched_as_false_block,50,37,13.513513513513512,9.313968005098578,-4.199545508414934,0.6892336323772948,0,False
unmatched_as_false_block,50,38,13.157894736842104,9.313968005098578,-3.843926731743526,0.707861568387492,0,False
unmatched_as_false_block,50,39,12.82051282051282,9.313968005098578,-3.506544815414241,0.7264895043976892,0,False
unmatched_as_false_block,50,40,12.5,9.313968005098578,-3.1860319949014215,0.7451174404078863,0,False
unmatched_as_false_block,50,41,12.19512195121951,9.313968005098578,-2.881153946120932,0.7637453764180836,0,False
unmatched_as_false_block,50,42,11.904761904761905,9.313968005098578,-2.5907938996633266,0.7823733124282807,0,False
unmatched_as_false_block,50,43,11.627906976744187,9.313968005098578,-2.3139389716456087,0.8010012484384776,0,False
unmatched_as_false_block,50,44,11.363636363636363,9.313968005098578,-2.049668358537785,0.8196291844486749,0,False
unmatched_as_false_block,50,45,11.11111111111111,9.313968005098578,-1.7971431060125322,0.838257120458872,0,False
unmatched_as_false_block,50,46,10.869565217391303,9.313968005098578,-1.5555972122927244,0.8568850564690693,0,False
unmatched_as_false_block,50,47,10.638297872340425,9.313968005098578,-1.3243298672418469,0.8755129924792664,0,False
unmatched_as_false_block,50,48,10.416666666666664,9.313968005098578,-1.1026986615680858,0.8941409284894637,0,False
unmatched_as_false_block,50,49,10.204081632653061,9.313968005098578,-0.8901136275544825,0.9127688644996607,0,False
unmatched_as_false_block,50,50,10.0,9.313968005098578,-0.6860319949014215,0.9313968005098578,0,False
