method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,10.0,True,12.114041439585717,8.566269869255555,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,75,10.0,-3.9429792802071413,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,10.0,True,12.114041439585717,7.836644511240243,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,100,10.0,-4.582435971767385,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,10.0,True,12.114041439585717,7.185620207182163,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,124,10.080645161290322,-5.501967872565366,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,10.0,True,12.114041439585717,6.6252635669289015,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,150,10.0,-6.347479077279763,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,10.0,True,12.114041439585717,6.176177648780103,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,175,10.0,-6.640169418190623,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,10.0,True,12.114041439585717,5.818023424304406,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,200,10.0,-6.762386240277747,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,10.0,True,12.114041439585717,5.252964814478975,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,250,10.0,-7.061913387734039,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,10.0,True,33.873629996856955,19.96487563595643,75,75,0,75,75,0,0,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,1.0,0,2849,10.0,0.5254861311759136,26,28.846153846153847,5.027476150703109,10.525486131175914,19.96487563595643,33.873629996856955,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,10.0,True,33.873629996856955,17.31620566174819,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,100,10.0,-1.2796551064060449,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,10.0,True,33.873629996856955,15.167942854014553,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,124,10.080645161290322,-3.5142414275101324,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
