method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,20.0,True,12.206555615733704,9.412246846794277,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,75,20.0,-13.896722192133147,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,20.0,True,12.206555615733704,8.520570568833982,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,100,20.0,-14.541062374417528,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,20.0,True,12.206555615733704,7.785673981532321,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,125,20.0,-15.386355639441387,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,20.0,True,12.206555615733704,7.192590621333613,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,150,20.0,-15.931148128088765,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,20.0,True,12.206555615733704,6.725005684669002,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,175,20.0,-16.31958500363688,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,20.0,True,12.206555615733704,6.3342472644123795,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,200,20.0,-16.476270914689003,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,20.0,True,12.206555615733704,5.697697508293516,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,250,20.0,-16.948361096066574,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,708,595,113,595,595,595,113,0,0.15648862884834655,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,39.72238348169974,34.311093800927324,20.0,True,34.311093800927324,23.110351410453593,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,67,22.388059701492537,-8.80563333357945,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,708,595,113,595,595,595,113,0,0.15648862884834655,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,39.72238348169974,34.311093800927324,20.0,True,34.311093800927324,19.813914108390833,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,100,20.0,-11.172343688427475,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,708,595,113,595,595,595,113,0,0.15648862884834655,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,39.72238348169974,34.311093800927324,20.0,True,34.311093800927324,17.299874250801203,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,125,20.0,-13.353626295496422,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
