method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,5.0,True,12.114041439585717,8.566269869255555,75,75,0,75,75,0,0,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,1.0,0,2849,5.0,1.0570207197928587,75,5.0,1.0570207197928587,6.057020719792859,8.566269869255555,12.114041439585717,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,5.0,True,12.114041439585717,7.836644511240243,100,100,0,100,99,1,1,0,0,0,4,4,0,0,0.01,0.0,0.0,0.0,1.0,0,2849,5.0,0.41756402823261496,100,5.0,0.41756402823261496,5.417564028232615,7.836644511240243,12.114041439585717,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,5.0,True,12.114041439585717,7.185620207182163,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,124,5.040322580645161,-0.4616452919202052,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,5.0,True,12.114041439585717,6.6252635669289015,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,150,5.0,-1.3474790772797633,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,5.0,True,12.114041439585717,6.176177648780103,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,175,5.0,-1.6401694181906228,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,5.0,True,12.114041439585717,5.818023424304406,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,200,5.0,-1.7623862402777477,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,5.0,True,12.114041439585717,5.252964814478975,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,250,5.0,-2.061913387734039,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,5.0,True,33.873629996856955,19.96487563595643,75,75,0,75,75,0,0,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,1.0,0,2849,5.0,5.525486131175914,26,14.423076923076923,19.450553073780032,10.525486131175914,19.96487563595643,33.873629996856955,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,5.0,True,33.873629996856955,17.31620566174819,100,100,0,100,99,1,1,0,0,0,4,4,0,0,0.01,0.0,0.0,0.0,1.0,0,2849,5.0,3.720344893593955,26,19.23076923076923,14.642860766087725,8.720344893593955,17.31620566174819,33.873629996856955,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,5.0,True,33.873629996856955,15.167942854014553,125,125,0,125,124,1,1,0,0,0,4,4,0,0,0.008,0.0,0.0,0.0,1.0,0,2849,5.0,0.8672200308206293,26,24.038461538461537,9.835168458395419,5.867220030820629,15.167942854014553,33.873629996856955,,
