method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,5.0,True,12.206555615733704,9.412246846794277,75,75,0,75,75,0,0,0,0,0,4,4,0,0,0.0,0.0,0.0,0.0,1.0,0,2746,5.0,1.103277807866852,67,5.597014925373134,1.4504432452488576,6.103277807866852,9.412246846794277,12.206555615733704,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,5.0,True,12.206555615733704,8.520570568833982,100,100,0,100,100,0,0,0,0,0,5,5,0,0,0.0,0.0,0.0,0.0,1.0,0,2746,5.0,0.45893762558247264,90,5.555555555555555,0.5477222523112966,5.458937625582473,8.520570568833982,12.206555615733704,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,5.0,True,12.206555615733704,7.785673981532321,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,125,5.0,-0.38635563944138784,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,5.0,True,12.206555615733704,7.192590621333613,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,150,5.0,-0.9311481280887657,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,5.0,True,12.206555615733704,6.725005684669002,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,164,5.335365853658536,-1.266513981747302,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,5.0,True,12.206555615733704,6.3342472644123795,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,200,5.0,-1.476270914689004,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,708,595,113,595,595,595,113,0,0.5,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,13.313526955694433,12.206555615733704,5.0,True,12.206555615733704,5.697697508293516,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2746,,,250,5.0,-1.948361096066574,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,708,595,113,595,595,595,113,0,0.15648862884834655,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,39.72238348169974,34.311093800927324,5.0,True,34.311093800927324,23.110351410453593,75,75,0,75,75,0,0,0,0,0,4,4,0,0,0.0,0.0,0.0,0.0,1.0,0,2746,5.0,5.655899462622582,34,11.02941176470588,23.281682036221444,10.655899462622582,23.110351410453593,34.311093800927324,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,708,595,113,595,595,595,113,0,0.15648862884834655,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,39.72238348169974,34.311093800927324,5.0,True,34.311093800927324,19.813914108390833,100,100,0,100,100,0,0,0,0,0,5,5,0,0,0.0,0.0,0.0,0.0,1.0,0,2746,5.0,3.8276563115725253,34,14.705882352941176,19.60521144798615,8.827656311572525,19.813914108390833,34.311093800927324,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,708,595,113,595,595,595,113,0,0.15648862884834655,0.15648862884834655,0.001410437235543,0.0016778523489932886,0.0016778523489932886,39.72238348169974,34.311093800927324,5.0,True,34.311093800927324,17.299874250801203,125,125,0,125,124,1,1,0,0,0,6,6,0,0,0.008,0.0,0.0,0.0,1.0,0,2746,5.0,1.646373704503577,34,18.382352941176467,15.928740859750857,6.646373704503577,17.299874250801203,34.311093800927324,,
