method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,20.0,True,12.114041439585717,8.566269869255555,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,75,20.0,-13.94297928020714,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,20.0,True,12.114041439585717,7.836644511240243,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,100,20.0,-14.582435971767385,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,20.0,True,12.114041439585717,7.185620207182163,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,124,20.161290322580644,-15.582613033855688,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,20.0,True,12.114041439585717,6.6252635669289015,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,150,20.0,-16.347479077279765,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,20.0,True,12.114041439585717,6.176177648780103,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,175,20.0,-16.640169418190624,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,20.0,True,12.114041439585717,5.818023424304406,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,200,20.0,-16.76238624027775,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.5,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,13.313526955694433,12.114041439585717,20.0,True,12.114041439585717,5.252964814478975,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,250,20.0,-17.061913387734037,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,20.0,True,33.873629996856955,19.96487563595643,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,75,20.0,-9.474513868824086,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,20.0,True,33.873629996856955,17.31620566174819,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,100,20.0,-11.279655106406045,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,20.0,True,33.873629996856955,15.167942854014553,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,124,20.161290322580644,-13.594886588800454,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,20.0,True,33.873629996856955,13.448160605758291,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,150,20.0,-15.514362915670668,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,20.0,True,33.873629996856955,12.118582422927865,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,175,20.0,-16.10368626958317,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,20.0,True,33.873629996856955,11.078998618378973,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,200,20.0,-16.339690629283428,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,20.0,True,33.873629996856955,9.504610361952219,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,250,20.0,-16.892410380444517,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,708,584,124,584,584,584,124,0,0.15694615804860262,0.15694615804860262,0.001410437235543,0.0017094017094017094,0.0017094017094017094,39.71905887205482,33.776299976401,20.0,True,33.776299976401,23.60502080282684,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,40,2809,,,75,20.0,-6.622555243151517,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,708,584,124,584,584,584,124,0,0.15694615804860262,0.15694615804860262,0.001410437235543,0.0017094017094017094,0.0017094017094017094,39.71905887205482,33.776299976401,20.0,True,33.776299976401,20.587170116533745,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,40,2809,,,100,20.0,-9.50353446064217,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
