domain,row_id,stress_type,downsample_m,repeat,alpha,K,seed,released,actual_FTR,raw_topK_FTR,max_observed_e,best_mass_ratio,self_consistency_margin,tau,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,p_min_effective,gamma,emax_effective,required_e,evidence_status
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,5,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,6,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,7,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,8,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,9,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,10,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,11,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,12,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,13,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,14,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,15,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,16,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,17,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,18,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,50,19,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,0,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,1,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,2,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,3,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,4,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,5,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,6,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,7,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,8,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,9,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,10,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,11,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,12,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,13,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,14,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,15,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,16,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,17,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,18,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,100,19,0.1,500,0,57,0.07017543859649122,0.354,164.6858515373797,1.844481537218653,1.8781504318937152,87.71929824561403,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_stress
materials_discovery,materials_alignn_alpha010_K500,downsampled_blockmax,10,0,0.1,500,1,145,0.07586206896551724,0.304,164.76455676497005,3.1634794898874254,5.606842886499635,34.48275862068966,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_stress
