method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,689,293,689,689,689,293,0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,15.676415406590975,13.133925536563696,5.0,True,13.133925536563696,10.11359203197165,75,75,0,75,74,1,0,0,0,1,1,1,0,0,0.013333333333333334,0.0,0.0,0.013333333333333334,1.0,0,2456,5.0,2.5828754440515507,73,5.136986301369863,4.150101509133492,7.582875444051551,10.11359203197165,13.133925536563696,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,689,293,689,689,689,293,0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,15.676415406590975,13.133925536563696,5.0,True,13.133925536563696,9.480912884991627,100,100,0,100,98,2,1,0,0,1,2,2,0,0,0.02,0.0,0.0,0.01,1.0,0,2456,5.0,2.5828754440515507,100,5.0,2.5828754440515507,7.582875444051551,9.480912884991627,13.133925536563696,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,689,293,689,689,689,293,0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,15.676415406590975,13.133925536563696,5.0,True,13.133925536563696,8.866656927251624,125,125,0,125,123,2,1,0,0,1,2,2,0,0,0.016,0.0,0.0,0.008,1.0,0,2456,5.0,0.873670062235365,105,5.9523809523809526,1.6304944916705981,5.873670062235365,8.866656927251624,13.133925536563696,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,689,293,689,689,689,293,0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,15.676415406590975,13.133925536563696,5.0,True,13.133925536563696,8.367825783082248,150,150,0,150,148,2,1,0,0,1,2,2,0,0,0.013333333333333334,0.0,0.0,0.006666666666666667,1.0,0,2456,5.0,0.873670062235365,150,5.0,0.873670062235365,5.873670062235365,8.367825783082248,13.133925536563696,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,689,293,689,689,689,293,0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,15.676415406590975,13.133925536563696,5.0,True,13.133925536563696,8.00274466727806,175,175,0,175,173,2,1,0,0,1,2,2,0,0,0.011428571428571429,0.0,0.0,0.005714285714285714,1.0,0,2456,5.0,0.3619026473818039,172,5.087209302325582,0.786460759909783,5.361902647381804,8.00274466727806,13.133925536563696,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,689,293,689,689,689,293,0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,15.676415406590975,13.133925536563696,5.0,True,13.133925536563696,7.672639414791028,200,200,0,200,196,4,1,0,0,3,2,2,0,0,0.02,0.0,0.0,0.015,1.0,0,2456,5.0,0.3619026473818039,200,5.0,0.3619026473818039,5.361902647381804,7.672639414791028,13.133925536563696,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,689,293,689,689,689,293,0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,15.676415406590975,13.133925536563696,5.0,True,13.133925536563696,7.210492061309184,250,250,0,250,244,6,1,0,0,5,2,2,0,0,0.024,0.0,0.0,0.02,1.0,0,2456,5.0,0.3619026473818039,250,5.0,0.3619026473818039,5.361902647381804,7.210492061309184,13.133925536563696,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,982,689,293,689,689,689,293,0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,52.40671520749837,38.8326128927103,5.0,True,38.8326128927103,25.329694875676388,75,75,0,75,74,1,0,0,0,1,1,1,0,0,0.013333333333333334,0.0,0.0,0.013333333333333334,1.0,0,2456,5.0,10.313222868323951,17,22.05882352941176,16.77378936329854,15.313222868323951,25.329694875676388,38.8326128927103,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,982,689,293,689,689,689,293,0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,52.40671520749837,38.8326128927103,5.0,True,38.8326128927103,22.82557687383828,100,100,0,100,98,2,1,0,0,1,2,2,0,0,0.02,0.0,0.0,0.01,1.0,0,2456,5.0,10.313222868323951,73,6.84931506849315,14.739010837989104,15.313222868323951,22.82557687383828,38.8326128927103,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,982,689,293,689,689,689,293,0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,52.40671520749837,38.8326128927103,5.0,True,38.8326128927103,20.578297149800424,125,125,0,125,123,2,1,0,0,1,2,2,0,0,0.016,0.0,0.0,0.008,1.0,0,2456,5.0,4.934747865611511,73,8.561643835616438,13.026682070865816,9.934747865611511,20.578297149800424,38.8326128927103,,
