method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,5.0,True,12.96148139681572,10.379976992120971,75,75,0,75,75,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,1.0,0,2266,5.0,4.16515138991168,75,5.0,4.16515138991168,9.16515138991168,10.379976992120971,12.96148139681572,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,5.0,True,12.96148139681572,10.07627059156865,100,100,0,100,99,1,0,0,0,1,1,1,0,0,0.01,0.0,0.0,0.01,1.0,0,2266,5.0,4.16515138991168,100,5.0,4.16515138991168,9.16515138991168,10.07627059156865,12.96148139681572,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,5.0,True,12.96148139681572,9.894046751237257,125,125,0,125,122,3,1,0,0,2,2,2,0,0,0.024,0.0,0.0,0.016,1.0,0,2266,5.0,4.16515138991168,125,5.0,4.16515138991168,9.16515138991168,9.894046751237257,12.96148139681572,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,5.0,True,12.96148139681572,9.750139702798142,150,150,0,150,146,4,1,0,0,3,2,2,0,0,0.02666666666666667,0.0,0.0,0.02,1.0,0,2266,5.0,2.4833147735478827,148,5.0675675675675675,4.097583822344112,7.483314773547883,9.750139702798142,12.96148139681572,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,5.0,True,12.96148139681572,9.426307570048104,175,175,0,175,171,4,1,0,0,3,2,2,0,0,0.022857142857142857,0.0,0.0,0.017142857142857144,1.0,0,2266,5.0,2.4833147735478827,148,5.912162162162162,3.2529892277495174,7.483314773547883,9.426307570048104,12.96148139681572,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,5.0,True,12.96148139681572,9.183433470485577,200,200,0,200,196,4,1,0,0,3,2,2,0,0,0.02,0.0,0.0,0.015,1.0,0,2266,5.0,2.4833147735478827,200,5.0,2.4833147735478827,7.483314773547883,9.183433470485577,12.96148139681572,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,5.0,True,12.96148139681572,8.67440822428032,250,250,0,250,243,7,1,0,0,6,2,2,0,0,0.028,0.0,0.0,0.024,1.0,0,2266,5.0,0.7965506984757758,214,5.841121495327102,1.6421932782207804,5.796550698475776,8.67440822428032,12.96148139681572,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.15360373547321354,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,52.394764935738735,37.97314507911579,5.0,True,37.97314507911579,26.512741574214957,75,75,0,75,75,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,1.0,0,2266,5.0,16.119610513085153,24,15.624999999999998,22.34814507911579,21.119610513085153,26.512741574214957,37.97314507911579,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.15360373547321354,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,52.394764935738735,37.97314507911579,5.0,True,37.97314507911579,25.164458808932505,100,100,0,100,99,1,0,0,0,1,1,1,0,0,0.01,0.0,0.0,0.01,1.0,0,2266,5.0,16.119610513085153,24,20.83333333333333,17.13981174578246,21.119610513085153,25.164458808932505,37.97314507911579,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.15360373547321354,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,52.394764935738735,37.97314507911579,5.0,True,37.97314507911579,24.355489149763034,125,125,0,125,122,3,1,0,0,2,2,2,0,0,0.024,0.0,0.0,0.016,1.0,0,2266,5.0,16.119610513085153,125,5.0,16.119610513085153,21.119610513085153,24.355489149763034,37.97314507911579,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.15360373547321354,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,52.394764935738735,37.97314507911579,5.0,True,37.97314507911579,23.734374875954575,150,150,0,150,146,4,1,0,0,3,2,2,0,0,0.02666666666666667,0.0,0.0,0.02,1.0,0,2266,5.0,9.9845229359243,148,5.0675675675675675,16.052042945517584,14.9845229359243,23.734374875954575,37.97314507911579,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.15360373547321354,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,52.394764935738735,37.97314507911579,5.0,True,37.97314507911579,22.48439602737882,175,175,0,175,171,4,1,0,0,3,2,2,0,0,0.022857142857142857,0.0,0.0,0.017142857142857144,1.0,0,2266,5.0,9.9845229359243,148,5.912162162162162,15.207448350922991,14.9845229359243,22.48439602737882,37.97314507911579,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.15360373547321354,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,52.394764935738735,37.97314507911579,5.0,True,37.97314507911579,21.54691189094701,200,200,0,200,196,4,1,0,0,3,2,2,0,0,0.02,0.0,0.0,0.015,1.0,0,2266,5.0,9.9845229359243,148,6.756756756756756,14.362853756328397,14.9845229359243,21.54691189094701,37.97314507911579,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,982,671,311,671,671,671,311,0,0.15360373547321354,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,52.394764935738735,37.97314507911579,5.0,True,37.97314507911579,19.695331088164142,250,250,0,250,243,7,1,0,0,6,2,2,0,0,0.028,0.0,0.0,0.024,1.0,0,2266,5.0,4.72458256206442,148,8.445945945945946,12.673664567139207,9.72458256206442,19.695331088164142,37.97314507911579,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,982,655,327,655,655,655,327,0,0.1541744080264767,0.1541744080264767,0.0010172939979654,0.001524390243902439,0.001524390243902439,52.38303295760676,37.20674236442314,5.0,True,37.20674236442314,25.983208603171853,75,75,0,75,75,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,1.0,77,2191,5.0,15.70154565670066,24,15.624999999999998,21.581742364423143,20.70154565670066,25.983208603171853,37.20674236442314,,
