method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,10.0,True,12.96148139681572,10.379976992120971,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2266,,,75,10.0,-0.8348486100883203,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,10.0,True,12.96148139681572,10.07627059156865,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2266,,,100,10.0,-0.8348486100883203,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,10.0,True,12.96148139681572,9.894046751237257,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2266,,,125,10.0,-0.8348486100883203,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,10.0,True,12.96148139681572,9.750139702798142,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2266,,,148,10.135135135135135,-0.9699837452234554,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,10.0,True,12.96148139681572,9.426307570048104,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2266,,,175,10.0,-2.5166852264521173,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,10.0,True,12.96148139681572,9.183433470485577,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2266,,,200,10.0,-2.5166852264521173,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982,671,311,671,671,671,311,0,0.5,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,15.676415406590975,12.96148139681572,10.0,True,12.96148139681572,8.67440822428032,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2266,,,241,10.373443983402488,-3.892703284994628,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982,671,311,671,671,671,311,0,0.15360373547321354,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,52.394764935738735,37.97314507911579,10.0,True,37.97314507911579,26.512741574214957,75,75,0,75,75,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,1.0,0,2266,10.0,11.119610513085153,75,10.0,11.119610513085153,21.119610513085153,26.512741574214957,37.97314507911579,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982,671,311,671,671,671,311,0,0.15360373547321354,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,52.394764935738735,37.97314507911579,10.0,True,37.97314507911579,25.164458808932505,100,100,0,100,99,1,0,0,0,1,1,1,0,0,0.01,0.0,0.0,0.01,1.0,0,2266,10.0,11.119610513085153,100,10.0,11.119610513085153,21.119610513085153,25.164458808932505,37.97314507911579,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982,671,311,671,671,671,311,0,0.15360373547321354,0.15360373547321354,0.0010172939979654,0.001488095238095238,0.001488095238095238,52.394764935738735,37.97314507911579,10.0,True,37.97314507911579,24.355489149763034,125,125,0,125,122,3,1,0,0,2,2,2,0,0,0.024,0.0,0.0,0.016,1.0,0,2266,10.0,11.119610513085153,125,10.0,11.119610513085153,21.119610513085153,24.355489149763034,37.97314507911579,,
